time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.0306682920722,-0.656508429617,14.4872237445,6.24896188186,0.0177254002174,0.0,-0.134521547253,-0.776145451107,3.78729938836,0.0350581194421,-0.0315311457871,0.0,462.05929495747984,461.71580846394846,461.2904060345991,461.6046602333189
2.1600000000000015,-0.0391481738323,-0.703888832223,14.7202943125,6.25153322403,0.0157527877513,0.0,-0.147906571458,-0.802912516014,3.98107706925,0.0550999286674,-0.0357135600408,0.0,479.4106939087304,479.09245020322294,477.83263993969547,479.3589582766192
2.2200000000000015,-0.0483655972535,-0.752774158866,14.9637789164,6.25491154433,0.0130836628584,0.0,-0.159082736528,-0.826223441507,4.13455242113,0.058612398161,-0.0746616584244,0.0,469.9476480400507,466.9172830017971,468.05828228419364,468.3335578638974
2.2800000000000016,-0.058145640024,-0.802897182615,15.2133335089,6.25813855918,0.00849313768474,0.0,-0.166489462624,-0.844227630646,4.18377672825,0.0417648935282,-0.0804830554665,0.0,437.3870260295844,436.8971387549299,437.97737643601704,436.5757020517378
2.3400000000000016,-0.0682741244956,-0.854019844802,15.4648834083,6.26110319694,0.00385430507039,0.0,-0.170703117682,-0.859619420965,4.20117346582,0.0614638860811,-0.0716319178624,0.0,426.5666036358522,427.3168082287657,426.7369741435967,428.41692955675336
2.4000000000000017,-0.0785769559509,-0.90603797684,15.7188080917,6.26545473789,6.2826063892,0.0,-0.172305191342,-0.873930344905,4.26277679369,0.0885333235225,-0.0788258739584,0.0,442.6593512536969,442.0625938869692,439.6842913565984,441.9253362820938
2.4600000000000017,-0.0888853237612,-0.958858677134,15.9783406236,6.27028455778,6.27771884088,0.0,-0.170801665273,-0.886217140641,4.38786120349,0.0551511493177,-0.0873238901116,0.0,461.62373945713557,460.94747402114524,463.35319035923516,460.7257411301644
2.520000000000002,-0.0990099704579,-1.01229932206,16.2434727931,6.27399395226,6.27298521697,0.0,-0.166212804451,-0.894802435836,4.44965461804,0.0726193628039,-0.0658758050718,0.0,441.94875383782306,443.70800776930497,442.5294683223254,443.9678612324311
2.580000000000002,-0.108797279496,-1.06616066387,16.5099522149,6.27889015163,6.26934618662,0.0,-0.159710486825,-0.900189747186,4.43307577023,0.0952818836795,-0.0518447558631,0.0,417.5545443036913,418.7740064788523,416.9668752525004,418.9479132617667
2.640000000000002,-0.118111784833,-1.12026487175,16.7770951475,0.00111534548181,6.2671051203,0.0,-0.150535497458,-0.902774094557,4.47155856881,0.0772645222146,-0.0179459560897,0.0,434.04520995484074,436.88019455505895,437.1129623692192,435.6155827953765
2.700000000000002,-0.126858212057,-1.17443009023,17.0454326595,0.00570864878852,6.26652193833,0.0,-0.140942027712,-0.902337284457,4.4730345545,0.0750978551816,0.00305676733051,0.0,423.24769438534906,425.05174327037554,424.27201422812044,424.0908665424792
